filename,session_root,fixation_type,cell_type,em_filter_nm,acquisition_time,fit_set_key,n_components,n_px_total,n_px_final,pct_final,tau_mean_median_ps,tau_mean_mean_ps,tau_mean_std_ps,tau_mean_cv,amp_ratio_median,amp_ratio_mean,amp_ratio_std,amp_ratio_cv
14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 11:02:53.250075,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,2,65536,51721,78.9,731.4582700347245,746.1253239120457,102.83039957374764,0.13781920580659643,2.7083373073148813,2.739562771515934,0.4986041906802284,0.18200137476840011
14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:05:14.243167,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,2,65536,35802,54.6,848.1785200537254,866.3355872710683,122.25618121161047,0.1411187339039296,2.088824280726328,2.2787236229589896,0.8897669371738665,0.39046724587797005
14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:06:22.121106,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,2,65536,55733,85.0,874.2146956257301,885.4346240258949,115.44099332625431,0.13037777176745935,1.7736924608048457,2.181976539939356,0.9394937667106265,0.43057005862067516
14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:07:30.033550,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::14_KPC_live_posn2_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,2,65536,58175,88.8,891.8560502394909,902.0829559339228,112.78004998862106,0.12502181672622373,1.6070785112662527,1.958447022533983,0.7942612355688242,0.40555666118614253
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:13:43.312986,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,2,65536,55020,84.0,870.4126177303159,866.6101288316543,65.2279771860464,0.07526796077722447,3.2530017542454774,3.2508884140214,0.4151598302984364,0.1277065766108155
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:14:51.232975,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,2,65536,65035,99.2,881.1696493903929,881.6499726372977,63.5475489931327,0.07207797988473999,3.1611753143321923,3.092039992545784,0.5344873264637673,0.17285912464013936
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:15:59.049926,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,2,65536,65106,99.3,896.0589109433793,893.1894346053723,61.82224615581706,0.06921515611425842,3.0426525057948375,2.8822620940648322,0.7074352598089445,0.24544445880397156
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:17:06.881924,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,2,65536,64874,99.0,903.6938720622154,912.918941815832,76.37413044933452,0.08365926803690078,2.439103007872699,2.46673085113963,0.7892011288467944,0.319938078563449
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:18:14.720153,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,2,65536,63747,97.3,918.2253785386943,926.0783278425095,82.65505813540025,0.08925277230918713,2.132686708189514,2.3134955126739327,0.8086608337557276,0.34954069689163964
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 11:20:31.205919,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,2,65536,42751,65.2,677.5907340187787,683.1542023023204,60.805912642480315,0.0890075951191639,3.39769069799556,3.393733581638951,0.4470687117233467,0.13173359103440344
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 11:21:39.115201,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,2,65536,57291,87.4,676.6715647225466,689.7917166833771,88.80792924695588,0.12874600709031103,3.274250454869077,3.2103299373171015,0.5402733924456314,0.16829217027367047
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 11:22:46.637621,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,2,65536,64397,98.3,706.4583554514553,723.7903883940224,94.93751006930806,0.13116713290426463,3.124344027283526,3.1071555020539225,0.6631948493897604,0.21344115186747775
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 11:23:54.138241,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,2,65536,62259,95.0,731.327268171686,745.8614327791948,106.41611248781896,0.14267544588181225,2.8231628242074924,2.9146101899260985,0.6119037239235324,0.20994358903927648
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 11:25:02.000449,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,2,65536,60528,92.4,746.605823216885,759.8273181536238,105.28451248697668,0.13856373674852526,2.6884970406676247,2.786789401978288,0.5656983286841661,0.2029928520190969
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 11:37:32.711409,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,2,65536,29885,45.6,682.6938826996334,693.9626831567577,83.75150614347253,0.12068589302597137,3.2445349782982675,3.2477672111960283,0.5537602762721331,0.17050491622772568
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 11:38:40.281392,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,2,65536,37825,57.7,720.1910587298479,737.2770058496486,99.18917492680187,0.13453447502068078,2.7350307380690095,2.7800591552142215,0.5427552937980514,0.19523156288961363
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 11:39:48.247061,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,2,65536,47987,73.2,752.2599211172954,764.3851377924087,126.64615550187972,0.16568369692226304,2.58155917072065,2.642934053929095,0.5366163923198503,0.20303813162575668
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 11:40:56.163206,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,2,65536,52992,80.9,785.8373540889265,793.9333926150681,121.41354625480635,0.15292661498327062,2.433463845569774,2.486284906320607,0.4324872762454058,0.17394920234038394
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:43:17.606711,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,2,65536,31489,48.0,785.9803132491047,787.127830487271,57.17736701649141,0.07264050996786099,3.3345837383152452,3.2039224644944646,0.8084102853839797,0.25231892916969695
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:44:25.504050,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,2,65536,40002,61.0,839.8793675443687,841.2204745381763,100.07787428897524,0.11896747323454916,2.1901501247582056,2.4576581992613398,0.9195923723768569,0.374174233281603
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:45:33.313239,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,2,65536,50817,77.5,885.7571632343568,889.0688970606265,107.4417083620093,0.12084744918782457,1.6147912672798015,1.8300177837534293,0.6811164945076585,0.3721911888258623
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:46:41.240478,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,2,65536,60731,92.7,930.281238625491,925.7674184672021,127.86373527435956,0.13811647798759671,1.4105285107065524,1.4573987730381506,0.35118495288041135,0.24096696070926246
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:55:20.746617,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,2,65536,46733,71.3,848.3635945729927,847.0913229776385,66.97678784703402,0.07906678539877107,3.3321389056527857,3.3557035785681,0.4390742339750159,0.13084416537242888
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:56:28.442525,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,2,65536,56344,86.0,844.2456527024957,842.3617181579945,67.3237348072542,0.0799225954314164,3.2407690163000993,3.1939315110458013,0.5228007738703775,0.1636856557701185
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:57:36.532429,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,2,65536,63904,97.5,864.5438721759115,867.3732551089121,82.4238421896257,0.0950269583528675,3.0875998210686655,2.8721690625997063,0.7913412970258209,0.27552044457631913
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:58:44.098702,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,2,65536,63580,97.0,885.4645534978258,901.269843127192,97.12005395316883,0.10775912973653412,2.494623853653022,2.511586098269958,0.8936782727454158,0.35582227237242764
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,2026-05-02 11:59:52.756167,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,2,65536,62920,96.0,884.8418928896426,894.8470790648372,89.77352279151634,0.10032275334164856,1.9334180043114073,2.209563109467196,0.8354588893759376,0.37811044445677605
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 12:02:51.183655,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,2,65536,38197,58.3,695.6047647183058,691.8951761391545,62.85726394464175,0.0908479580612076,3.257960199688433,3.2907184949109887,0.45858457647983747,0.1393569754413897
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 12:03:59.214334,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,2,65536,49447,75.5,717.3595561294003,722.7366729489212,87.97837308513503,0.12172949896974833,3.1176937108414626,3.1305253523370733,0.5044859623460647,0.1611505755637609
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 12:05:07.447769,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,2,65536,61809,94.3,718.4201194651761,734.4058410359654,104.79745295421957,0.14269692191771036,2.938842154432713,2.9331610448286125,0.5565135289096554,0.18973166505495204
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 12:06:15.431774,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,2,65536,61885,94.4,748.7210647307114,765.7550510368262,105.16409605602546,0.13733385880202045,2.7211646512251986,2.7904682934144964,0.5760498994846978,0.2064348485321174
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,2026-05-02 12:07:23.561527,20260501_KPC_fixed_dishes_on_SLIM::batch2\fitet-sz-c2-b10::17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,2,65536,61239,93.4,779.9609623288321,794.9337085578176,120.0449179128269,0.15101248899183614,2.527143354125709,2.6263239860926313,0.5870408117802013,0.2235218559815172
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,2026-05-09 11:33:07.495491,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0000,2,65536,58840,89.8,787.3496722802606,785.1301608329836,77.60938367375255,0.09884906674762423,3.638286133046827,3.7125891735654224,0.6566269418308195,0.176864961656994
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,2026-05-09 11:34:15.932629,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0001,2,65536,33876,51.7,753.9058631981309,751.2049245826154,86.85848386220377,0.11562555172340504,3.8079362932011116,3.8758521597762514,0.7460153575271885,0.19247776405647402
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,2026-05-09 11:35:24.317922,20260508_KPC_live_on_SLIM::fitet-sz-c2-b5::3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0002,2,65536,28160,43.0,778.6139426032689,777.1678337752279,92.73849710690213,0.11932878983990981,3.536259327921313,3.637902262899019,0.7735298624808039,0.21263074337362306
